date,t,confirmed,deaths,recovered,Population,s_si,i_si,s_sir,i_sir,r_sir,recovered_reliable
2021-05-07,471,157400261,3406868,91817895.0,7744776836.0,0.979676591807222,0.02032340819277804,0.979676591807222,0.008028055464553865,0.012295352728224176,True
2021-05-08,472,158188559,3420197,92523161.0,7744776836.0,0.9795748073379348,0.020425192662065234,0.9795748073379348,0.008037055465648282,0.012388137196416953,True
2021-05-09,473,158837968,3430671,93180344.0,7744776836.0,0.9794909561161692,0.020509043883830767,0.9794909561161693,0.008034699297047634,0.012474344586783133,True
2021-05-10,474,159463612,3441763,93798660.0,7744776836.0,0.9794101734140658,0.020589826585934178,0.9794101734140659,0.008034213292082003,0.012555613293852177,True
2021-05-11,475,160189411,3455934,94542192.0,7744776836.0,0.9793164587705881,0.020683541229411868,0.9793164587705881,0.008030093870609238,0.012653447358802632,True
2021-05-12,476,160956898,3470075,95182452.0,7744776836.0,0.9792173614026133,0.020782638597386695,0.9792173614026133,0.008044695453378457,0.012737943144008236,True
2021-05-13,477,161691597,3483510,95866084.0,7744776836.0,0.9791224975975538,0.020877502402446242,0.9791224975975538,0.008049554470080537,0.012827947932365705,True
2021-05-14,478,162401162,3496538,96522522.0,7744776836.0,0.9790308790764491,0.020969120923550907,0.979030879076449,0.008054732024043566,0.012914388899507342,True
2021-05-15,479,163032774,3508823,97159288.0,7744776836.0,0.9789493257904894,0.02105067420951056,0.9789493257904894,0.008052480312939517,0.012998193896571043,True
2021-05-16,480,163579396,3519124,97821347.0,7744776836.0,0.9788787463520402,0.021121253647959855,0.9788787463520402,0.008036245113054152,0.013085008534905705,True
2021-05-17,481,164122938,3530454,98555921.0,7744776836.0,0.9788085646009698,0.021191435399030262,0.9788085646009698,0.008010116277545378,0.013181319121484883,True
2021-05-18,482,164742576,3544530,99291938.0,7744776836.0,0.9787285573892551,0.021271442610744838,0.9787285573892552,0.00799327202202163,0.01327817058872321,True
2021-05-19,483,165414621,3557987,99982995.0,7744776836.0,0.9786417834234933,0.02135821657650666,0.9786417834234933,0.007989079648156308,0.013369136928350352,True
2021-05-20,484,165696927,3571167,100613319.0,7744776836.0,0.9786053322763554,0.021394667723644657,0.9786053322763554,0.007942442022870444,0.013452225700774215,True
2021-05-21,485,166323402,3584143,101221698.0,7744776836.0,0.9785244422761312,0.021475557723868804,0.9785244422761311,0.007943103113578211,0.013532454610290593,True
2021-05-22,486,166895763,3595588,101834364.0,7744776836.0,0.9784505394365633,0.021549460563436693,0.9784505394365632,0.007936421190897179,0.013613039372539514,True
2021-05-23,487,167377386,3605452,102332494.0,7744776836.0,0.9783883526221206,0.021611647377879333,0.9783883526221208,0.007933016186394347,0.013678631191484986,True
2021-05-24,488,167828464,3614598,102954980.0,7744776836.0,0.9783301097560508,0.02166989024394918,0.9783301097560508,0.007909703184118965,0.013760187059830216,True
2021-05-25,489,168361871,3627580,103524654.0,7744776836.0,0.9782612366288717,0.021738763371128334,0.9782612366288717,0.007903344188754362,0.013835419182373972,True
2021-05-26,490,168930299,3640387,104075701.0,7744776836.0,0.9781878416154275,0.021812158384572466,0.9781878416154275,0.00790393478033587,0.013908223604236594,True
2021-05-27,491,169477196,3653327,104764502.0,7744776836.0,0.9781172266691766,0.021882773330823446,0.9781172266691766,0.007883941434719991,0.013998831896103455,True
2021-05-28,492,169982707,3665348,105314349.0,7744776836.0,0.9780519554534005,0.02194804454659951,0.9780519554534004,0.00787666465952125,0.01407137988707826,True
2021-05-29,493,170463127,3676155,105818066.0,7744776836.0,0.9779899239694503,0.02201007603054968,0.9779899239694503,0.00787226117563499,0.014137814854914691,True
2021-05-30,494,170853074,3684555,106304665.0,7744776836.0,0.9779395742940165,0.022060425705983506,0.9779395742940165,0.007858696937152134,0.01420172876883137,True
2021-05-31,495,171240130,3693252,106828245.0,7744776836.0,0.9778895979024178,0.022110402097582145,0.9778895979024178,0.007839946106356731,0.014270455991225414,True
2021-06-01,496,171700134,3708466,107407872.0,7744776836.0,0.977830202517665,0.0221697974823351,0.9778302025176648,0.007822536050153015,0.014347261432182085,True
2021-06-02,497,172187762,3720392,107932506.0,7744776836.0,0.9777672403419527,0.0222327596580473,0.9777672403419527,0.007816217985599812,0.014416541672447488,True
2021-06-03,498,172668261,3730550,108358335.0,7744776836.0,0.9777051986575795,0.0222948013424205,0.9777051986575795,0.00782196534294045,0.01447283599948005,True
2021-06-04,499,173093152,3741209,108880871.0,7744776836.0,0.9776503370380651,0.022349662961934826,0.9776503370380651,0.007807981208562741,0.014541681753372086,True
2021-06-05,500,173489803,3750622,109356826.0,7744776836.0,0.9775991217469858,0.022400878253014133,0.9775991217469858,0.007796526133500072,0.014604352119514061,True
2021-06-06,501,173812784,3757928,109796093.0,7744776836.0,0.9775574186731802,0.022442581326819783,0.9775574186731801,0.0077805680235871425,0.01466201330323264,True
2021-06-07,502,174134551,3766003,110214663.0,7744776836.0,0.9775158723501791,0.022484127649820898,0.9775158723501791,0.007767026251858808,0.014717101397962088,True
2021-06-08,503,174504668,3776657,110627006.0,7744776836.0,0.9774680831100451,0.022531916889954918,0.9774680831100451,0.007760198424392664,0.014771718465562253,True
2021-06-09,504,174922960,3786840,111077234.0,7744776836.0,0.977414073548652,0.02258592645134804,0.977414073548652,0.007754760049486337,0.014831166401861705,True
2021-06-10,505,175376464,3802820,111488464.0,7744776836.0,0.9773555174392116,0.022644482560788406,0.9773555174392117,0.007758155111804696,0.014886327448983709,True
2021-06-11,506,175798501,3814560,111861845.0,7744776836.0,0.9773010243261191,0.022698975673880864,0.9773010243261192,0.007762921679103111,0.014936053994777753,True
2021-06-12,507,176166881,3824370,112199048.0,7744776836.0,0.9772534593661725,0.022746540633827503,0.9772534593661725,0.0077656805707345235,0.014980860063092979,True
2021-06-13,508,176469682,3833641,112627186.0,7744776836.0,0.9772143619194142,0.022785638080585747,0.9772143619194142,0.007748300082845667,0.015037337997740081,True
2021-06-14,509,176778984,3841632,112971488.0,7744776836.0,0.9771744250682242,0.022825574931775866,0.977174425068224,0.007742749115928174,0.01508282581584769,True
2021-06-15,510,177153741,3852383,113429795.0,7744776836.0,0.9771260367146362,0.0228739632853638,0.9771260367146363,0.0077305730388123476,0.01514339024655145,True
2021-06-16,511,177542916,3862466,113777259.0,7744776836.0,0.9770757867192856,0.022924213280714343,0.9770757867192856,0.007734656823364148,0.015189556457350194,True
2021-06-17,512,177938911,3871765,114156043.0,7744776836.0,0.9770246561304533,0.022975343869546715,0.9770246561304533,0.007735678415098493,0.015239665454448222,True
2021-06-18,513,178342418,3880958,114474133.0,7744776836.0,0.9769725555975981,0.023027444402401887,0.9769725555975981,0.007745520403010357,0.01528192399939153,True
2021-06-19,514,178689716,3889039,114804784.0,7744776836.0,0.9769277127302884,0.02307228726971159,0.9769277127302883,0.007746626438753077,0.015325660830958513,True
2021-06-20,515,178994480,3895907,115068905.0,7744776836.0,0.9768883618223858,0.023111638177614236,0.9768883618223858,0.007750987442396591,0.015360650735217647,True
2021-06-21,516,179291135,3902891,115424152.0,7744776836.0,0.9768500579427154,0.023149942057284607,0.9768500579427154,0.007742520316566033,0.015407421740718573,True
2021-06-22,517,179701349,3911876,115726285.0,7744776836.0,0.9767970914068569,0.023202908593143095,0.9767970914068569,0.007755315520623996,0.015447593072519101,True
2021-06-23,518,180097972,3921222,116124745.0,7744776836.0,0.9767458797311174,0.023254120268882593,0.9767458797311174,0.007753871579728499,0.015500248689154094,True
2021-06-24,519,180507231,3929883,116413483.0,7744776836.0,0.9766930365041703,0.023306963495829773,0.9766930365041703,0.007768314862261836,0.015538648633567936,True
2021-06-25,520,180924899,3939117,116741287.0,7744776836.0,0.9766391075132071,0.02336089248679289,0.976639107513207,0.00777872574971636,0.015582166737076528,True
2021-06-26,521,181287796,3946659,117035143.0,7744776836.0,0.9765922505142665,0.023407749485733535,0.9765922505142665,0.007786666456247003,0.015621083029486532,True
2021-06-27,522,181599032,3952754,117293393.0,7744776836.0,0.976552063946391,0.02344793605360897,0.976552063946391,0.0077927209883520525,0.015655215065256918,True
2021-06-28,523,181932050,3959315,117618735.0,7744776836.0,0.9765090649023834,0.023490935097616544,0.9765090649023834,0.007792864956347982,0.01569807014126856,True
2021-06-29,524,182313258,3967474,117911150.0,7744776836.0,0.9764598436003276,0.023540156399672406,0.9764598436003276,0.007803276360279621,0.015736880039392782,True
2021-06-30,525,182712726,3976679,118191133.0,7744776836.0,0.9764082645802398,0.02359173541976026,0.9764082645802397,0.00781751563435236,0.0157742197854079,True
2021-07-01,526,183148268,3985220,118618919.0,7744776836.0,0.9763520277112863,0.02364797228871373,0.9763520277112863,0.007817414275718453,0.015830558012995277,True
2021-07-02,527,183590610,3993596,118908321.0,7744776836.0,0.9762949128312366,0.02370508716876345,0.9762949128312366,0.007836080275147646,0.015869006893615804,True
2021-07-03,528,183964437,4000499,119177736.0,7744776836.0,0.9762466445585779,0.023753355441422045,0.9762466445585779,0.007848670566910057,0.015904684874511986,True
2021-07-04,529,184292181,4007139,119476299.0,7744776836.0,0.9762043264896471,0.023795673510352906,0.9762043264896471,0.007851581044574852,0.015944092465778055,True
2021-07-05,530,184670098,4014530,119842024.0,7744776836.0,0.9761555301191379,0.02384446988086204,0.976155530119138,0.007852200946232662,0.015992268934629378,True
2021-07-06,531,185120629,4023012,120169264.0,7744776836.0,0.9760973578813137,0.02390264211868635,0.9760973578813137,0.007867025001519359,0.01603561711716699,True
2021-07-07,532,185585871,4031566,120436824.0,7744776836.0,0.976037286169778,0.023962713830221978,0.976037286169778,0.007891445072491692,0.016071268757730284,True
2021-07-08,533,186067750,4040486,120728970.0,7744776836.0,0.9759750663008,0.024024933699200005,0.9759750663008,0.0079147915166603,0.016110142182539706,True
2021-07-09,534,186580986,4048903,121067247.0,7744776836.0,0.9759087976385947,0.024091202361405266,0.9759087976385947,0.007936295299600288,0.016154907061804977,True
2021-07-10,535,187002099,4055467,121511202.0,7744776836.0,0.975854423831716,0.024145576168284055,0.975854423831716,0.007932498418086117,0.01621307775019794,True
2021-07-11,536,187371991,4063098,121801422.0,7744776836.0,0.9758066636434196,0.024193336356580334,0.9758066636434196,0.007941800300054508,0.016251536056525826,True
2021-07-12,537,187806155,4071240,122102764.0,7744776836.0,0.9757506047008324,0.024249395299167534,0.9757506047008325,0.007957898891742837,0.016291496407424697,True
2021-07-13,538,188331814,4079621,122385757.0,7744776836.0,0.9756827319898259,0.024317268010174076,0.9756827319898259,0.007988149601990674,0.0163291184081834,True
2021-07-14,539,188869796,4088212,122715070.0,7744776836.0,0.9756132681419459,0.02438673185805402,0.9756132681419459,0.00801398352906653,0.016372748328987486,True
2021-07-15,540,189446223,4096847,122995817.0,7744776836.0,0.9755388403033902,0.024461159696609752,0.9755388403033902,0.008051046572467049,0.016410113124142704,True
2021-07-16,541,190042161,4105608,123386170.0,7744776836.0,0.9754618932185847,0.024538106781415336,0.9754618932185846,0.008076460345409493,0.016461646436005842,True
2021-07-17,542,190531011,4113118,123666673.0,7744776836.0,0.9753987732591137,0.0246012267408863,0.9753987732591137,0.008102392274018004,0.016498834466868298,True
2021-07-18,543,190951220,4119721,123982866.0,7744776836.0,0.975344516176063,0.024655483823937004,0.975344516176063,0.008114970170329644,0.01654051365360736,True
2021-07-19,544,191440687,4126947,124289005.0,7744776836.0,0.975281316549997,0.024718683450003026,0.975281316549997,0.00813770833357554,0.016580975116427487,True
2021-07-20,545,191973106,4147646,124608803.0,7744776836.0,0.9752125709926653,0.024787429007334667,0.9752125709926653,0.008162489163813008,0.016624939843521657,True
2021-07-21,546,192529214,4156313,124915119.0,7744776836.0,0.9751407667287367,0.024859233271263236,0.9751407667287368,0.008193623049928253,0.016665610221334982,True
2021-07-22,547,193094403,4165094,125270531.0,7744776836.0,0.9750677899326369,0.024932210067363136,0.9750677899326369,0.008219575508502101,0.01671263455886103,True
2021-07-23,548,193822543,4173425,125516394.0,7744776836.0,0.9749737730209274,0.025026226979072634,0.9749737730209274,0.00828077107424093,0.016745455904831705,True
2021-07-24,549,194254462,4182089,126033490.0,7744776836.0,0.9749180039511212,0.025081996048878792,0.9749180039511212,0.00826865439199338,0.016813341656885413,True
2021-07-25,550,194700076,4189471,126360706.0,7744776836.0,0.974860466592791,0.025139533407208946,0.974860466592791,0.00828298869785536,0.016856544709353584,True
2021-07-26,551,195240703,4197977,126660613.0,7744776836.0,0.9747906612244185,0.025209338775581475,0.9747906612244185,0.008312972002076677,0.016896366773504794,True
2021-07-27,552,195847033,4207766,127006076.0,7744776836.0,0.974712372332067,0.025287627667932973,0.974712372332067,0.00834539101237442,0.016942236655558555,True
2021-07-28,553,196497116,4217888,127342380.0,7744776836.0,0.9746284340839075,0.02537156591609246,0.9746284340839075,0.00838459898523537,0.01698696693085709,True
2021-07-29,554,197139985,4228154,127690463.0,7744776836.0,0.9745454273022257,0.025454572697774246,0.9745454273022258,0.008421336002456765,0.017033236695317477,True
2021-07-30,555,197872339,4237757,127997322.0,7744776836.0,0.9744508662818752,0.025549133718124863,0.974450866281875,0.008475035677580626,0.017074098040544237,True
2021-07-31,556,198389684,4246601,128301104.0,7744776836.0,0.9743840670685531,0.025615932931446962,0.9743840670685531,0.008501468847229673,0.01711446408421729,True
2021-08-01,557,198872752,4254020,128590145.0,7744776836.0,0.9743216936767525,0.025678306323247555,0.9743216936767525,0.008525563537619279,0.017152742785628276,True
2021-08-02,558,199443855,4262171,128873206.0,7744776836.0,0.9742479532692374,0.02575204673076264,0.9742479532692373,0.00856170286169883,0.017190343869063807,True
2021-08-03,559,200078130,4272524,129176472.0,7744776836.0,0.974166056138638,0.025833943861361897,0.9741660561386382,0.008603105733181128,0.017230838128180766,True
